경기날짜,팀1 이름,팀2 이름,팀1 점수,팀2 점수,팀1 투수,팀2 투수
20160610,LG,한화,1,2,임정우,정우람
20160610,kt,넥센,6,4,김재윤,김택형
20160611,삼성,KIA,5,4,김기태,양현종
20160611,NC,SK,7,6,이재학,김광현
20160611,롯데,두산,10,8,손승락,이현승
20160611,LG,한화,5,3,신승현,송창식
20160611,kt,넥센,2,3,마리몬,피어밴드
20160612,삼성,KIA,10,7,차우찬,이준영
20160612,NC,SK,11,8,민성기,전유수
20160612,롯데,두산,4,5,손승락,윤명준
20160612,LG,한화,5,6,임정우,정우람
20160612,kt,넥센,1,11,피노,코엘로
20160614,SK,삼성,4,1,박종훈,정인욱
20160614,두산,KIA,8,6,진야곱,한기주
20160614,NC,LG,10,7,김선규,임정우
20160614,롯데,넥센,6,9,노경은,금민철
20160614,한화,kt,3,5,장민재,장시환
20160615,SK,삼성,13,3,김승회,장원삼
20160615,두산,KIA,7,4,니퍼트,임준혁
20160615,롯데,넥센,11,6,박진형,박주현
20160616,SK,삼성,11,3,윤희상,윤성환
20160616,두산,KIA,13,4,보우덴,정동현
20160616,NC,LG,3,0,스튜어트,류제국
20160616,롯데,넥센,7,10,이명우,신재영
20160616,한화,kt,4,7,송은범,주권
20160617,넥센,한화,5,8,피어밴드,장민재
20160617,SK,롯데,12,1,김광현,린드블럼
20160617,두산,삼성,2,5,진야곱,안지만
20160617,NC,kt,11,1,이태양,밴와트
20160617,KIA,LG,6,3,양현종,우규민
20160618,넥센,한화,11,6,김택형,정우람
20160618,SK,롯데,4,0,켈리,레일리
20160618,두산,삼성,6,5,장원준,차우찬
20160618,NC,kt,7,3,이재학,정대현
20160618,KIA,LG,1,7,헥터,코프랜드
20160619,넥센,한화,11,6,김상수,박정진
20160619,SK,롯데,3,10,박종훈,박세웅
20160619,두산,삼성,3,1,유희관,정인욱
20160619,NC,kt,15,7,원종현,홍성용
20160619,KIA,LG,9,5,지크,소사
20160621,삼성,넥센,8,12,장원삼,박주현
20160621,롯데,KIA,6,9,박시영,최영필
20160621,LG,SK,9,5,봉중근,문승원
20160621,kt,두산,1,12,장시환,니퍼트
20160621,한화,NC,8,2,송은범,이민호
20160622,삼성,넥센,1,4,윤성환,신재영
20160622,롯데,KIA,18,5,노경은,정동현
20160622,LG,SK,2,10,우규민,윤희상
20160623,삼성,넥센,4,0,김기태,피어밴드
20160623,롯데,KIA,2,6,린드블럼,양현종
20160623,LG,SK,2,10,코프랜드,김광현
20160623,kt,두산,9,4,주권,보우덴
20160623,한화,NC,3,3,,
20160624,넥센,LG,7,9,이보근,이동현
20160624,두산,SK,3,5,허준혁,켈리
20160624,롯데,한화,4,2,윤길현,송신영
20160624,kt,삼성,5,4,이창재,안지만
20160624,KIA,NC,6,2,헥터,김진성
20160625,넥센,LG,8,6,김세현,임정우
20160625,두산,SK,8,6,진야곱,박종훈
20160625,롯데,한화,1,8,박세웅,카스티요
20160625,kt,삼성,13,8,심재민,임대한
20160625,KIA,NC,9,0,지크,이재학
20160626,넥센,LG,1,2,맥그레거,류제국
20160626,두산,SK,5,6,이현승,채병용
20160626,롯데,한화,12,4,박진형,송은범
20160626,kt,삼성,8,11,피노,장필준
20160626,KIA,NC,15,4,심동섭,정수민
20160628,삼성,롯데,4,7,안지만,이명우
20160628,SK,kt,11,1,윤희상,장시환
20160628,NC,두산,3,12,이민호,니퍼트
20160628,LG,KIA,2,11,우규민,심동섭
20160628,한화,넥센,13,3,권혁,신재영
20160629,삼성,롯데,4,5,심창민,이성민
20160629,SK,kt,7,4,문승원,주권
20160629,NC,두산,10,4,스튜어트,장원준
20160629,LG,KIA,4,5,이동현,홍건희
20160629,한화,넥센,4,7,윤규진,피어밴드
20160630,삼성,롯데,6,7,백정현,손승락
20160630,SK,kt,5,10,켈리,밴와트
20160630,NC,두산,0,4,임서준,보우덴
20160630,LG,KIA,10,9,김지용,김광수
20160630,한화,넥센,5,11,카스티요,김상수
20160701,KIA,넥센,7,10,지크,최원태
20160702,SK,LG,4,2,문광은,임정우
20160702,두산,한화,4,1,유희관,심수창
20160702,KIA,넥센,5,8,심동섭,맥그레거
20160703,SK,LG,9,7,박종훈,류제국
20160703,KIA,넥센,6,7,임창용,마정길
20160705,LG,삼성,3,7,우규민,윤성환
20160706,넥센,두산,6,5,김상수,정재훈
20160706,롯데,NC,3,12,노경은,스튜어트
20160706,KIA,kt,7,0,양현종,주권
20160706,한화,SK,13,2,장민재,윤희상
20160707,넥센,두산,1,4,박주현,유희관
20160707,롯데,NC,4,8,윤길현,최금강
20160707,LG,삼성,11,12,진해수,장필준
20160707,KIA,kt,5,2,헥터,장시환
20160707,한화,SK,14,4,권혁,문광은
20160708,삼성,한화,3,6,김동호,송창식
20160708,NC,넥센,11,9,임정호,맥그레거
20160708,LG,롯데,5,8,최성훈,윤길현
20160708,kt,SK,3,8,밴와트,문승원
20160708,KIA,두산,12,6,지크,보우덴
20160709,삼성,한화,4,4,,
20160709,NC,넥센,4,7,박준영,김상수
20160709,LG,롯데,12,13,김지용,박시영
20160709,kt,SK,8,6,정대현,라라
20160709,KIA,두산,6,7,임창용,진야곱
20160710,삼성,한화,6,10,윤성환,윤규진
20160710,NC,넥센,7,9,김진성,이보근
20160710,LG,롯데,6,0,우규민,박세웅
20160710,kt,SK,7,6,심재민,박종훈
20160710,KIA,두산,13,3,홍건희,허준혁
20160712,넥센,kt,7,5,마정길,심재민
20160712,SK,KIA,7,3,박희수,곽정철
20160712,두산,NC,9,5,니퍼트,스튜어트
20160712,롯데,삼성,4,8,노경은,차우찬
20160712,한화,LG,4,5,권혁,유원상
20160713,넥센,kt,11,8,마정길,장시환
20160713,SK,KIA,3,4,박희수,임창용
20160713,두산,NC,2,6,유희관,이민호
20160713,롯데,삼성,13,12,윤길현,심창민
20160713,한화,LG,7,5,카스티요,신승현
20160714,넥센,kt,10,5,맥그레거,밴와트
20160714,SK,KIA,11,4,라라,지크
20160714,두산,NC,3,4,보우덴,원종현
20160714,롯데,삼성,4,2,손승락,안지만
20160714,한화,LG,7,4,송창식,류제국
20160716,나눔,드림,4,8,정우람,이현승
20160719,삼성,두산,1,3,윤성환,장원준
20160719,SK,NC,5,4,윤희상,원종현
20160719,LG,넥센,12,6,유원상,이보근
20160719,kt,한화,7,17,로위,정대훈
20160719,KIA,롯데,6,1,양현종,노경은
20160720,삼성,두산,5,4,차우찬,보우덴
20160720,SK,NC,2,4,켈리,해커
20160720,LG,넥센,3,7,이동현,김상수
20160720,kt,한화,4,1,장시환,정우람
20160720,KIA,롯데,6,9,김광수,윤길현
20160721,삼성,두산,6,3,김기태,유희관
20160721,SK,NC,4,7,문승원,이민호
20160721,LG,넥센,4,7,진해수,이보근
20160721,kt,한화,1,8,피노,송창식
20160721,KIA,롯데,1,10,지크,박세웅
20160722,넥센,SK,6,7,이정훈,박희수
20160722,삼성,kt,6,7,권오준,이창재
20160722,두산,LG,14,3,니퍼트,류제국
20160722,NC,KIA,4,9,정수민,홍건희
20160722,한화,롯데,2,10,윤규진,린드블럼
20160723,넥센,SK,10,2,맥그레거,김태훈
20160723,삼성,kt,12,2,플란데,정대현
20160723,두산,LG,7,9,정재훈,이동현
20160723,NC,KIA,5,0,스튜어트,임기준
20160723,한화,롯데,6,7,정우람,이명우
20160724,넥센,SK,3,4,김정훈,윤희상
20160724,삼성,kt,1,2,윤성환,로위
20160724,두산,LG,3,2,장원준,소사
20160724,NC,KIA,8,2,원종현,양현종
20160724,한화,롯데,8,1,카스티요,노경은
20160726,SK,한화,9,4,켈리,서캠프
20160726,두산,넥센,7,1,보우덴,박주현
20160726,NC,삼성,5,4,김진성,박근홍
20160726,롯데,LG,12,10,박진형,우규민
20160726,kt,KIA,0,13,밴와트,헥터
20160727,SK,한화,0,8,라라,장민재
20160727,두산,넥센,4,9,유희관,신재영
20160727,NC,삼성,6,10,이민호,김기태
20160727,롯데,LG,1,7,박세웅,허프
20160727,kt,KIA,3,8,심재민,최영필
20160728,SK,한화,8,12,박종훈,이태양
20160728,두산,넥센,1,12,니퍼트,밴헤켄
20160728,NC,삼성,9,5,박준영,심창민
20160728,롯데,LG,2,5,린드블럼,류제국
20160728,kt,KIA,3,9,주권,한기주
20160729,넥센,삼성,5,6,이정훈,김대우
20160729,롯데,kt,11,12,손승락,김재윤
20160729,LG,NC,2,1,윤지웅,김진성
20160729,KIA,SK,14,8,최영필,문승원
20160729,한화,두산,9,8,권혁,김성배
20160730,롯데,kt,3,4,노경은,로위
20160730,LG,NC,13,5,소사,이민호
20160730,KIA,SK,2,1,양현종,윤희상
20160730,한화,두산,10,9,심수창,장원준
20160731,롯데,kt,2,3,레일리,피어밴드
20160731,LG,NC,8,10,김지용,김진성
20160731,KIA,SK,6,5,헥터,채병용
20160731,한화,두산,4,10,서캠프,보우덴
20160802,LG,두산,1,12,허프,유희관
20160802,한화,KIA,9,10,카스티요,김광수
20160803,넥센,롯데,5,6,마정길,손승락
20160803,삼성,SK,4,8,윤성환,박종훈
20160803,LG,두산,7,5,류제국,김강률
20160803,한화,KIA,8,1,이태양,김윤동
20160804,넥센,롯데,5,4,박주현,김유영
20160804,삼성,SK,6,5,차우찬,라라
20160804,LG,두산,6,5,윤지웅,이현호
20160804,kt,NC,2,9,주권,스튜어트
20160804,한화,KIA,5,7,송창식,김광수
20160805,SK,넥센,7,5,채병용,김상수
20160805,두산,롯데,2,5,장원준,박진형
20160805,NC,한화,4,14,이민호,카스티요
20160805,kt,LG,1,12,로위,소사
20160805,KIA,삼성,5,8,양현종,플란데
20160806,SK,넥센,7,6,켈리,오재영
20160806,두산,롯데,1,11,보우덴,노경은
20160806,NC,한화,11,3,최금강,서캠프
20160806,kt,LG,1,4,피어밴드,우규민
20160806,KIA,삼성,13,6,헥터,김기태
20160807,SK,넥센,1,4,임준혁,최원태
20160807,두산,롯데,12,7,유희관,레일리
20160807,NC,한화,3,8,해커,권혁
20160807,kt,LG,4,10,박세진,허프
20160807,KIA,삼성,7,11,지크,김대우
20160809,넥센,kt,6,2,신재영,밴와트
20160809,삼성,한화,6,9,윤성환,이태양
20160809,롯데,NC,0,13,박세웅,스튜어트
20160809,LG,SK,9,4,류제국,박종훈
20160809,KIA,두산,4,11,임기준,니퍼트
20160810,넥센,kt,5,1,밴헤켄,주권
20160810,삼성,한화,16,7,차우찬,심수창
20160810,롯데,NC,5,7,박시영,장현식
20160810,LG,SK,5,3,최동환,박희수
20160810,KIA,두산,12,4,홍건희,안규영
20160811,두산,삼성,6,1,장원준,플란데
20160811,NC,LG,2,4,최금강,소사
20160811,kt,SK,3,10,로위,윤희상
20160811,KIA,넥센,7,8,임창용,오재영
20160811,한화,롯데,3,2,송창식,이명우
20160812,두산,삼성,8,7,고봉재,장필준
20160812,NC,LG,5,6,임창민,정현욱
20160812,kt,SK,5,9,피어밴드,켈리
20160812,KIA,넥센,8,2,최영필,김정훈
20160812,한화,롯데,3,4,윤규진,윤길현
20160813,넥센,두산,0,8,최원태,유희관
20160813,롯데,SK,3,4,레일리,임준혁
20160813,LG,삼성,5,8,허프,김대우
20160813,kt,NC,2,3,박세진,해커
20160813,한화,KIA,4,6,박정진,박준표
20160814,넥센,두산,1,6,신재영,니퍼트
20160814,롯데,SK,5,6,박세웅,전유수
20160814,LG,삼성,2,6,류제국,윤성환
20160814,kt,NC,6,5,이창재,장현식
20160814,한화,KIA,3,2,송창식,최영필
20160816,삼성,NC,12,5,차우찬,장현식
20160816,SK,LG,4,11,라라,임찬규
20160816,두산,한화,13,3,허준혁,윤규진
20160816,롯데,넥센,1,8,린드블럼,밴헤켄
20160816,kt,KIA,7,4,,
20160817,삼성,NC,5,9,플란데,구창모
20160817,SK,LG,10,6,김주한,소사
20160817,두산,한화,7,4,장원준,송창식
20160817,롯데,넥센,0,7,박진형,맥그레거
20160818,삼성,kt,13,5,장원삼,피어밴드
20160818,두산,SK,9,5,보우덴,켈리
20160818,NC,넥센,4,6,정수민,박주현
20160818,KIA,롯데,3,4,김윤동,이정민
20160818,한화,LG,8,5,박정진,우규민
20160819,삼성,kt,13,6,권오준,정대현
20160819,두산,SK,8,3,유희관,임준혁
20160819,NC,넥센,7,0,해커,최원태
20160819,KIA,롯데,10,9,한승혁,윤길현
20160819,한화,LG,2,3,이태양,허프
20160820,삼성,넥센,5,6,윤성환,신재영
20160820,SK,롯데,3,2,채병용,윤길현
20160820,NC,두산,3,13,스튜어트,니퍼트
20160820,LG,KIA,2,3,김지용,양현종
20160820,한화,kt,9,10,장민재,김재윤
20160821,삼성,넥센,0,2,차우찬,밴헤켄
20160821,SK,롯데,3,4,전유수,린드블럼
20160821,NC,두산,9,4,최금강,허준혁
20160821,LG,KIA,9,8,이동현,김광수
20160821,한화,kt,12,6,윤규진,로위
20160823,SK,삼성,8,9,김주한,백정현
20160823,LG,두산,6,5,임정우,이현승
20160823,kt,롯데,4,8,이창재,박시영
20160823,KIA,NC,1,12,김윤동,구창모
20160824,넥센,한화,12,6,김상수,송창식
20160824,SK,삼성,4,3,김광현,백정현
20160824,LG,두산,6,18,이준형,보우덴
20160824,kt,롯데,5,2,피어밴드,노경은
20160824,KIA,NC,6,3,한승혁,원종현
20160825,삼성,KIA,4,6,최충연,헥터
20160825,SK,kt,1,0,채병용,고영표
20160825,NC,한화,13,1,해커,송은범
20160825,LG,넥센,9,4,허프,최원태
20160826,SK,kt,1,5,박종훈,밴와트
20160826,NC,한화,4,7,스튜어트,윤규진
20160826,롯데,두산,4,11,박세웅,니퍼트
20160826,LG,넥센,3,2,류제국,신재영
20160827,넥센,NC,7,6,오주원,원종현
20160827,두산,KIA,3,5,허준혁,양현종
20160827,롯데,삼성,0,13,린드블럼,윤성환
20160827,kt,LG,2,4,로위,임찬규
20160827,한화,SK,12,4,장민재,임준혁
20160828,두산,KIA,9,0,장원준,김광수
20160828,kt,LG,11,4,주권,소사
20160828,한화,SK,9,1,카스티요,윤희상
20160830,넥센,삼성,1,8,맥그레거,차우찬
20160830,SK,KIA,9,3,김광현,고효준
20160830,NC,kt,5,3,이민호,피어밴드
20160830,LG,롯데,4,8,우규민,레일리
20160830,한화,두산,4,11,이태양,유희관
20160831,넥센,삼성,15,6,박주현,플란데
20160831,SK,KIA,5,7,켈리,헥터
20160831,NC,kt,11,0,해커,정성곤
20160831,LG,롯데,1,9,유재유,노경은
20160901,SK,넥센,2,8,박종훈,신재영
20160901,NC,롯데,4,2,이민호,이성민
20160901,LG,한화,7,2,류제국,송은범
20160901,kt,두산,0,1,밴와트,니퍼트
20160901,KIA,삼성,16,8,지크,정인욱
20160902,SK,넥센,9,10,임준혁,밴헤켄
20160902,LG,한화,6,11,윤지웅,카스티요
20160902,kt,두산,5,6,장시환,고봉재
20160903,삼성,두산,5,3,백정현,이현승
20160903,SK,NC,10,7,채병용,임창민
20160903,롯데,KIA,2,1,린드블럼,양현종
20160903,LG,kt,3,6,소사,주권
20160903,한화,넥센,13,11,정우람,이정훈
20160904,삼성,두산,5,7,백정현,유희관
20160904,롯데,KIA,3,4,박세웅,김진우
20160904,LG,kt,3,4,임정우,배우열
20160904,한화,넥센,5,7,이태양,맥그레거
20160904,SK,NC,9,4,김광현,이재학
20160906,넥센,LG,2,5,오주원,김지용
20160906,두산,롯데,7,9,이현호,손승락
20160906,kt,삼성,6,11,정성곤,차우찬
20160906,KIA,SK,0,2,헥터,켈리
20160906,한화,NC,6,7,정우람,임창민
20160907,넥센,LG,0,11,신재영,류제국
20160907,두산,롯데,10,5,니퍼트,노경은
20160907,kt,삼성,13,9,밴와트,플란데
20160907,KIA,SK,3,11,지크,라라
20160907,한화,NC,0,1,윤규진,최금강
20160908,넥센,SK,3,12,밴헤켄,박종훈
20160908,삼성,롯데,4,5,장필준,손승락
20160908,두산,LG,4,2,보우덴,이동현
20160908,NC,KIA,4,7,강장산,임창용
20160908,kt,한화,3,4,홍성용,서캠프
20160909,넥센,SK,1,4,김정훈,윤희상
20160909,삼성,롯데,7,5,장필준,박시영
20160909,두산,LG,4,10,장원준,소사
20160909,NC,KIA,8,7,이재학,김진우
20160909,kt,한화,1,2,장시환,정우람
20160910,SK,한화,0,14,김광현,장민재
20160910,두산,넥센,1,9,유희관,맥그레거
20160910,NC,삼성,1,4,임정호,장원삼
20160910,롯데,LG,6,9,박세웅,최성훈
20160910,KIA,kt,6,9,심동섭,김재윤
20160911,SK,한화,6,7,켈리,서캠프
20160911,두산,넥센,5,2,윤명준,이보근
20160911,NC,삼성,0,2,해커,차우찬
20160911,롯데,LG,8,12,윤길현,김지용
20160911,KIA,kt,4,2,헥터,정대현
20160913,넥센,KIA,2,3,김상수,임창용
20160913,SK,두산,2,5,라라,니퍼트
20160913,롯데,kt,9,2,린드블럼,밴와트
20160913,LG,NC,4,3,류제국,최금강
20160913,한화,삼성,7,6,윤규진,권오준
20160914,넥센,KIA,7,3,밴헤켄,홍건희
20160914,SK,두산,0,6,박종훈,보우덴
20160914,롯데,kt,8,7,윤길현,장시환
20160914,LG,NC,4,8,소사,구창모
20160914,한화,삼성,6,9,서캠프,김대우
20160915,삼성,SK,9,5,윤성환,윤희상
20160915,두산,NC,4,3,윤명준,임창민
20160915,롯데,한화,6,7,윤길현,정우람
20160915,kt,넥센,6,10,엄상백,오주원
20160915,KIA,LG,3,5,양현종,허프
20160916,삼성,SK,13,10,장원삼,채병용
20160916,두산,NC,5,3,진야곱,김진성
20160916,롯데,한화,8,6,홍성민,카스티요
20160916,kt,넥센,0,5,피어밴드,김정훈
20160916,KIA,LG,1,3,헥터,우규민
20160917,삼성,LG,2,3,장원삼,임찬규
20160917,두산,kt,11,4,고봉재,정대현
20160917,NC,SK,4,3,이민호,박희수
20160918,삼성,LG,0,5,플란데,류제국
20160918,두산,kt,11,1,니퍼트,밴와트
20160918,NC,SK,13,7,최금강,라라
20160918,KIA,한화,3,1,한승혁,윤규진
20160918,넥센,롯데,6,13,양훈,린드블럼
20160919,넥센,롯데,11,1,황덕균,노경은
20160919,KIA,한화,4,2,지크,장민재
20160920,넥센,KIA,3,4,밴헤켄,김진우
20160920,삼성,두산,4,6,정인욱,보우덴
20160920,NC,kt,2,6,구창모,로위
20160920,LG,한화,11,3,소사,송은범
20160921,넥센,KIA,2,5,신재영,양현종
20160921,NC,LG,1,1,,
20160921,롯데,삼성,10,9,손승락,심창민
20160922,NC,한화,7,2,이재학,카스티요
20160922,kt,두산,2,9,주권,장원준
20160923,SK,kt,1,2,채병용,김재윤
20160923,두산,삼성,3,4,유희관,차우찬
20160923,KIA,NC,7,11,한승혁,배재환
20160924,넥센,삼성,9,13,김상수,김대우
20160924,롯데,NC,1,3,린드블럼,최금강
20160924,한화,LG,12,7,심수창,우규민
20160925,넥센,삼성,5,7,이보근,김현우
20160925,롯데,NC,0,1,레일리,구창모
20160925,KIA,kt,7,8,지크,정대현
20160925,한화,SK,4,9,서캠프,윤희상
20160927,삼성,NC,5,3,백정현,장현식
20160927,두산,한화,8,9,홍상삼,김범수
20160927,LG,KIA,6,1,허프,양현종
20160927,kt,롯데,7,9,김재윤,이정민
20160928,두산,한화,12,3,보우덴,장민재
20160929,삼성,NC,5,10,차우찬,해커
20160929,넥센,두산,9,1,밴헤켄,허준혁
20160929,삼성,NC,4,5,최충연,이재학
20160929,kt,롯데,7,9,엄상백,이정민
20160930,SK,LG,5,3,김광현,김지용
20160930,kt,롯데,4,5,피어밴드,박진형
20160930,한화,NC,7,1,이태양,최금강
20161001,SK,LG,5,0,윤희상,류제국
20161001,NC,롯데,8,0,스튜어트,린드블럼
20161002,넥센,한화,4,1,신재영,송은범
20161002,NC,롯데,11,6,김진성,레일리
20161002,kt,KIA,1,3,주권,헥터
20161003,LG,삼성,10,3,허프,플란데
20161003,kt,KIA,6,9,정대현,양현종
20161003,한화,두산,13,5,카스티요,안규영
20161004,넥센,NC,3,1,이보근,이민호
20161004,롯데,두산,5,6,손승락,이용찬
20161004,LG,삼성,4,5,윤지웅,백정현
20161005,넥센,NC,4,8,양훈,해커
